frame,t_s,s_m,x,y,z,speed_ms,speed_kph,curvature,heading_rad,accel_long_ms2,accel_lat_ms2,wheel_rot_rad,steer_norm,pitch_rad,roll_rad,wheelspin
553,23.041667,1316.1485,276.0515,915.2421,-2.7992,25.03921,90.141,0.0000000,1.815142,-14.1081,0.0000,3665.10803,0.00000,0.013132,0.000000,0
554,23.083333,1317.1825,275.8014,916.2454,-2.8111,24.45322,88.032,0.0000000,1.815142,-14.0213,0.0000,3667.98011,0.00000,0.013052,0.000000,0
555,23.125000,1318.1922,275.5571,917.2251,-2.8225,23.87077,85.935,0.0000000,1.815142,-13.9376,0.0000,3670.78489,0.00000,0.012974,0.000000,0
556,23.166667,1319.1778,275.3187,918.1815,-2.8336,23.29175,83.850,0.0000000,1.815142,-13.8565,0.0000,3673.52274,0.00000,0.012898,0.000000,0
557,23.208333,1320.1395,275.0860,919.1145,-2.8443,22.71606,81.778,0.0000000,1.815142,-13.7776,0.0000,3676.19400,0.00000,0.012825,0.000000,0
558,23.250000,1321.0771,274.8580,920.0212,-2.8546,22.14362,79.717,0.0253976,1.815142,-7.4031,12.4535,3678.79844,0.07111,0.006891,0.006762,0
559,23.291667,1321.9985,274.6218,920.9106,-2.8647,22.09914,79.557,0.0357143,1.845470,-0.5337,17.4419,3681.35787,0.10000,0.000497,0.009471,0
560,23.333333,1322.9194,274.3577,921.7928,-2.8746,22.09914,79.557,0.0357143,1.878360,0.0000,17.4419,3683.91593,0.10000,-0.000000,0.009471,0
561,23.375000,1323.8403,274.0644,922.6657,-2.8844,22.09914,79.557,0.0357143,1.911249,0.0000,17.4419,3686.47400,0.10000,-0.000000,0.009471,0
562,23.416667,1324.7612,273.7426,923.5285,-2.8942,22.09914,79.557,0.0357143,1.944138,0.0000,17.4419,3689.03206,0.10000,-0.000000,0.009471,0
563,23.458333,1325.6821,273.3929,924.3803,-2.9038,22.09914,79.557,0.0357143,1.977028,0.0000,17.4419,3691.59012,0.10000,-0.000000,0.009471,0
564,23.500000,1326.6030,273.0151,925.2201,-2.9133,22.09914,79.557,0.0357143,2.009917,0.0000,17.4419,3694.14818,0.10000,-0.000000,0.009471,0
565,23.541667,1327.5239,272.6098,926.0470,-2.9227,22.09914,79.557,0.0357143,2.042806,0.0000,17.4419,3696.70625,0.10000,-0.000000,0.009471,0
566,23.583333,1328.4448,272.1778,926.8603,-2.9320,22.09914,79.557,0.0357143,2.075696,0.0000,17.4419,3699.26431,0.10000,-0.000000,0.009471,0
567,23.625000,1329.3657,271.7192,927.6588,-2.9412,22.09914,79.557,0.0357143,2.108585,0.0000,17.4419,3701.82237,0.10000,-0.000000,0.009471,0
568,23.666667,1330.2866,271.2345,928.4417,-2.9503,22.09914,79.557,0.0357143,2.141475,0.0000,17.4419,3704.38043,0.10000,-0.000000,0.009471,0
569,23.708333,1331.2075,270.7244,929.2084,-2.9593,22.09914,79.557,0.0357143,2.174364,0.0000,17.4419,3706.93850,0.10000,-0.000000,0.009471,0
570,23.750000,1332.1284,270.1894,929.9579,-2.9682,22.09914,79.557,0.0357143,2.207253,0.0000,17.4419,3709.49656,0.10000,-0.000000,0.009471,0
571,23.791667,1333.0493,269.6299,930.6893,-2.9770,22.09914,79.557,0.0357143,2.240143,0.0000,17.4419,3712.05462,0.10000,-0.000000,0.009471,0
572,23.833333,1333.9702,269.0467,931.4020,-2.9857,22.09914,79.557,0.0357143,2.273032,0.0000,17.4419,3714.61269,0.10000,-0.000000,0.009471,0
573,23.875000,1334.8911,268.4406,932.0952,-2.9943,22.09914,79.557,0.0357143,2.305921,0.0000,17.4419,3717.17075,0.10000,-0.000000,0.009471,0
574,23.916667,1335.8120,267.8117,932.7678,-3.0028,22.09914,79.557,0.0357143,2.338811,0.0000,17.4419,3719.72881,0.10000,-0.000000,0.009471,0
575,23.958333,1336.7329,267.1612,933.4196,-3.0112,22.09914,79.557,0.0357143,2.371700,0.0000,17.4419,3722.28687,0.10000,-0.000000,0.009471,0
576,24.000000,1337.6538,266.4897,934.0498,-3.0195,22.09914,79.557,0.0357143,2.404590,0.0000,17.4419,3724.84494,0.10000,-0.000000,0.009471,0
577,24.041667,1338.5747,265.7976,934.6572,-3.0276,22.09914,79.557,0.0357143,2.437479,0.0000,17.4419,3727.40300,0.10000,-0.000000,0.009471,0
578,24.083333,1339.4956,265.0860,935.2417,-3.0357,22.09914,79.557,0.0357143,2.470368,0.0000,17.4419,3729.96106,0.10000,-0.000000,0.009471,0
579,24.125000,1340.4165,264.3557,935.8026,-3.0437,22.09914,79.557,0.0357143,2.503258,0.0000,17.4419,3732.51912,0.10000,-0.000000,0.009471,0
580,24.166667,1341.3374,263.6072,936.3390,-3.0516,22.09914,79.557,0.0357143,2.536147,0.0000,17.4419,3735.07719,0.10000,-0.000000,0.009471,0
581,24.208333,1342.2583,262.8415,936.8505,-3.0593,22.09914,79.557,0.0357143,2.569036,0.0000,17.4419,3737.63525,0.10000,-0.000000,0.009471,0
582,24.250000,1343.1792,262.0595,937.3367,-3.0670,22.09914,79.557,0.0357143,2.601926,0.0000,17.4419,3740.19331,0.10000,-0.000000,0.009471,0
583,24.291667,1344.1001,261.2618,937.7968,-3.0745,22.09914,79.557,0.0357143,2.634815,0.0000,17.4419,3742.75137,0.10000,-0.000000,0.009471,0
584,24.333333,1345.0210,260.4494,938.2304,-3.0820,22.09914,79.557,0.0357143,2.667705,0.0000,17.4419,3745.30944,0.10000,-0.000000,0.009471,0
585,24.375000,1345.9419,259.6233,938.6372,-3.0893,22.09914,79.557,0.0357143,2.700594,0.0000,17.4419,3747.86750,0.10000,-0.000000,0.009471,0
586,24.416667,1346.8628,258.7842,939.0165,-3.0966,22.09914,79.557,0.0357143,2.733483,0.0000,17.4419,3750.42556,0.10000,-0.000000,0.009471,0
587,24.458333,1347.7837,257.9330,939.3679,-3.1037,22.09914,79.557,0.0357143,2.766373,0.0000,17.4419,3752.98362,0.10000,-0.000000,0.009471,0
588,24.500000,1348.7047,257.0708,939.6913,-3.1108,22.09914,79.557,0.0357143,2.799262,0.0000,17.4419,3755.54169,0.10000,-0.000000,0.009471,0
589,24.541667,1349.6256,256.1984,939.9862,-3.1177,22.09914,79.557,0.0357143,2.832151,0.0000,17.4419,3758.09975,0.10000,-0.000000,0.009471,0
590,24.583333,1350.5465,255.3168,940.2520,-3.1245,22.09914,79.557,0.0357143,2.865041,0.0000,17.4419,3760.65781,0.10000,-0.000000,0.009471,0
591,24.625000,1351.4674,254.4269,940.4889,-3.1313,22.09914,79.557,0.0357143,2.897930,0.0000,17.4419,3763.21587,0.10000,-0.000000,0.009471,0
592,24.666667,1352.3883,253.5298,940.6965,-3.1379,22.09914,79.557,0.0357143,2.930820,0.0000,17.4419,3765.77394,0.10000,-0.000000,0.009471,0
593,24.708333,1353.3092,252.6262,940.8741,-3.1444,22.09914,79.557,0.0357143,2.963709,0.0000,17.4419,3768.33200,0.10000,-0.000000,0.009471,0
594,24.750000,1354.2301,251.7173,941.0221,-3.1508,22.09914,79.557,0.0357143,2.996598,0.0000,17.4419,3770.89006,0.10000,-0.000000,0.009471,0
595,24.791667,1355.1510,250.8041,941.1404,-3.1572,22.09914,79.557,0.0357143,3.029488,0.0000,17.4419,3773.44812,0.10000,-0.000000,0.009471,0
596,24.833333,1356.0719,249.8874,941.2281,-3.1634,22.09914,79.557,0.0357143,3.062377,0.0000,17.4419,3776.00619,0.10000,-0.000000,0.009471,0
597,24.875000,1356.9928,248.9684,941.2859,-3.1695,22.09914,79.557,0.0357143,3.095266,0.0000,17.4419,3778.56425,0.10000,-0.000000,0.009471,0
598,24.916667,1357.9137,248.0479,941.3136,-3.1755,22.09914,79.557,0.0357143,3.128156,0.0000,17.4419,3781.12231,0.10000,-0.000000,0.009471,0
599,24.958333,1358.8346,247.1271,941.3107,-3.1814,22.09914,79.557,0.0357143,3.161045,0.0000,17.4419,3783.68037,0.10000,-0.000000,0.009471,0
600,25.000000,1359.7555,246.2068,941.2776,-3.1872,22.09914,79.557,0.0357143,3.193935,0.0000,17.4419,3786.23844,0.10000,-0.000000,0.009471,0
601,25.041667,1360.6764,245.2881,941.2145,-3.1929,22.09914,79.557,0.0357143,3.226824,0.0000,17.4419,3788.79650,0.10000,-0.000000,0.009471,0
602,25.083333,1361.5973,244.3720,941.1209,-3.1985,22.09914,79.557,0.0357143,3.259713,0.0000,17.4419,3791.35456,0.10000,-0.000000,0.009471,0
603,25.125000,1362.5182,243.4595,940.9973,-3.2040,22.09914,79.557,0.0357143,3.292603,0.0000,17.4419,3793.91262,0.10000,-0.000000,0.009471,0
604,25.166667,1363.4391,242.5515,940.8439,-3.2094,22.09914,79.557,0.0357143,3.325492,0.0000,17.4419,3796.47069,0.10000,-0.000000,0.009471,0
605,25.208333,1364.3600,241.6491,940.6606,-3.2147,22.09914,79.557,0.0357143,3.358381,0.0000,17.4419,3799.02875,0.10000,-0.000000,0.009471,0
606,25.250000,1365.2809,240.7532,940.4477,-3.2198,22.09914,79.557,0.0357143,3.391271,0.0000,17.4419,3801.58681,0.10000,-0.000000,0.009471,0
607,25.291667,1366.2018,239.8647,940.2056,-3.2249,22.09914,79.557,0.0357143,3.424160,0.0000,17.4419,3804.14488,0.10000,-0.000000,0.009471,0
608,25.333333,1367.1227,238.9847,939.9344,-3.2299,22.09914,79.557,0.0357143,3.457050,0.0000,17.4419,3806.70294,0.10000,-0.000000,0.009471,0
609,25.375000,1368.0436,238.1142,939.6342,-3.2348,22.09914,79.557,0.0357143,3.489939,0.0000,17.4419,3809.26100,0.10000,-0.000000,0.009471,0
610,25.416667,1368.9645,237.2539,939.3058,-3.2395,22.09914,79.557,0.0357143,3.522828,0.0000,17.4419,3811.81906,0.10000,-0.000000,0.009471,0
611,25.458333,1369.8854,236.4049,938.9492,-3.2442,22.09914,79.557,0.0357143,3.555718,0.0000,17.4419,3814.37713,0.10000,-0.000000,0.009471,0
612,25.500000,1370.8063,235.5681,938.5647,-3.2488,22.09914,79.557,0.0357143,3.588607,0.0000,17.4419,3816.93519,0.10000,-0.000000,0.009471,0
613,25.541667,1371.7272,234.7444,938.1531,-3.2532,22.09914,79.557,0.0357143,3.621496,0.0000,17.4419,3819.49325,0.10000,-0.000000,0.009471,0
614,25.583333,1372.6481,233.9346,937.7147,-3.2576,22.09914,79.557,0.0357143,3.654386,0.0000,17.4419,3822.05131,0.10000,-0.000000,0.009471,0
615,25.625000,1373.5690,233.1398,937.2496,-3.2618,22.09914,79.557,0.0357143,3.687275,0.0000,17.4419,3824.60938,0.10000,-0.000000,0.009471,0
616,25.666667,1374.4899,232.3606,936.7588,-3.2660,22.09914,79.557,0.0357143,3.720165,0.0000,17.4419,3827.16744,0.10000,-0.000000,0.009471,0
617,25.708333,1375.4108,231.5979,936.2428,-3.2700,22.09914,79.557,0.0357143,3.753054,0.0000,17.4419,3829.72550,0.10000,-0.000000,0.009471,0
618,25.750000,1376.3317,230.8528,935.7017,-3.2740,22.09914,79.557,0.0357143,3.785943,0.0000,17.4419,3832.28356,0.10000,-0.000000,0.009471,0
619,25.791667,1377.2526,230.1258,935.1365,-3.2778,22.09914,79.557,0.0357143,3.818833,0.0000,17.4419,3834.84163,0.10000,-0.000000,0.009471,0
620,25.833333,1378.1735,229.4177,934.5479,-3.2815,22.09914,79.557,0.0357143,3.851722,0.0000,17.4419,3837.39969,0.10000,-0.000000,0.009471,0
621,25.875000,1379.0944,228.7295,933.9361,-3.2852,22.09914,79.557,0.0357143,3.884611,0.0000,17.4419,3839.95775,0.10000,-0.000000,0.009471,0
622,25.916667,1380.0153,228.0617,933.3020,-3.2887,22.09914,79.557,0.0357143,3.917501,0.0000,17.4419,3842.51581,0.10000,-0.000000,0.009471,0
623,25.958333,1380.9362,227.4150,932.6464,-3.2921,22.09914,79.557,0.0357143,3.950390,0.0000,17.4419,3845.07388,0.10000,-0.000000,0.009471,0
624,26.000000,1381.8571,226.7903,931.9698,-3.2955,22.09914,79.557,0.0357143,3.983280,0.0000,17.4419,3847.63194,0.10000,-0.000000,0.009471,0
625,26.041667,1382.7780,226.1883,931.2730,-3.2987,22.09914,79.557,0.0357143,4.016169,0.0000,17.4419,3850.19000,0.10000,-0.000000,0.009471,0
626,26.083333,1383.6989,225.6094,930.5569,-3.3018,22.09914,79.557,0.0357143,4.049058,0.0000,17.4419,3852.74806,0.10000,-0.000000,0.009471,0
627,26.125000,1384.6198,225.0543,929.8221,-3.3048,22.09914,79.557,0.0357143,4.081948,0.0000,17.4419,3855.30613,0.10000,-0.000000,0.009471,0
628,26.166667,1385.5408,224.5239,929.0694,-3.3077,22.09914,79.557,0.0357143,4.114837,0.0000,17.4419,3857.86419,0.10000,-0.000000,0.009471,0
629,26.208333,1386.4617,224.0183,928.2997,-3.3105,22.09914,79.557,0.0357143,4.147726,0.0000,17.4419,3860.42225,0.10000,-0.000000,0.009471,0
630,26.250000,1387.3826,223.5383,927.5139,-3.3131,22.09914,79.557,0.0357143,4.180616,0.0000,17.4419,3862.98031,0.10000,-0.000000,0.009471,0
631,26.291667,1388.3035,223.0847,926.7125,-3.3150,22.09914,79.557,0.0357143,4.213505,0.0000,17.4419,3865.53838,0.10000,-0.000000,0.009471,0
632,26.333333,1389.2244,222.6574,925.8968,-3.3161,22.09914,79.557,0.0357143,4.246395,0.0000,17.4419,3868.09644,0.10000,-0.000000,0.009471,0
633,26.375000,1390.1453,222.2571,925.0675,-3.3165,22.09914,79.557,0.0357143,4.279284,0.0000,17.4419,3870.65450,0.10000,-0.000000,0.009471,0
634,26.416667,1391.0662,221.8846,924.2254,-3.3160,22.09914,79.557,0.0357143,4.312173,0.0000,17.4419,3873.21256,0.10000,-0.000000,0.009471,0
635,26.458333,1391.9871,221.5398,923.3715,-3.3148,22.09914,79.557,0.0357143,4.345063,0.0000,17.4419,3875.77063,0.10000,-0.000000,0.009471,0
636,26.500000,1392.9080,221.2231,922.5068,-3.3129,22.09914,79.557,0.0357143,4.377952,0.0000,17.4419,3878.32869,0.10000,-0.000000,0.009471,0
637,26.541667,1393.8289,220.9354,921.6321,-3.3101,22.09914,79.557,0.0357143,4.410842,0.0000,17.4419,3880.88675,0.10000,-0.000000,0.009471,0
638,26.583333,1394.7498,220.6764,920.7484,-3.3065,22.09914,79.557,0.0357143,4.443731,0.0000,17.4419,3883.44482,0.10000,-0.000000,0.009471,0
639,26.625000,1395.6707,220.4464,919.8567,-3.3022,22.09914,79.557,0.0357143,4.476620,0.0000,17.4419,3886.00288,0.10000,-0.000000,0.009471,0
640,26.666667,1396.5916,220.2462,918.9579,-3.2971,22.09914,79.557,0.0357143,4.509510,0.0000,17.4419,3888.56094,0.10000,-0.000000,0.009471,0
641,26.708333,1397.5125,220.0756,918.0530,-3.2913,22.09914,79.557,0.0357143,4.542399,0.0000,17.4419,3891.11900,0.10000,-0.000000,0.009471,0
642,26.750000,1398.4334,219.9346,917.1430,-3.2846,22.09914,79.557,0.0357143,4.575288,0.0000,17.4419,3893.67707,0.10000,-0.000000,0.009471,0
643,26.791667,1399.3543,219.8238,916.2288,-3.2772,22.09914,79.557,0.0357143,4.608178,0.0000,17.4419,3896.23513,0.10000,-0.000000,0.009471,0
644,26.833333,1400.2752,219.7432,915.3115,-3.2690,22.09914,79.557,0.0357143,4.641067,0.0000,17.4419,3898.79319,0.10000,-0.000000,0.009471,0
645,26.875000,1401.1961,219.6925,914.3920,-3.2600,22.09914,79.557,0.0357143,4.673957,0.0000,17.4419,3901.35125,0.10000,-0.000000,0.009471,0
646,26.916667,1402.1170,219.6723,913.4714,-3.2503,22.09914,79.557,0.0357143,4.706846,0.0000,17.4419,3903.90932,0.10000,-0.000000,0.009471,0
647,26.958333,1403.0379,219.6825,912.5506,-3.2397,22.09914,79.557,0.0357143,4.739735,0.0000,17.4419,3906.46738,0.10000,-0.000000,0.009471,0
648,27.000000,1403.9588,219.7227,911.6306,-3.2284,22.09914,79.557,0.0357143,4.772625,0.0000,17.4419,3909.02544,0.10000,-0.000000,0.009471,0
649,27.041667,1404.8797,219.7932,910.7125,-3.2164,22.09914,79.557,0.0357143,4.805514,0.0000,17.4419,3911.58350,0.10000,-0.000000,0.009471,0
650,27.083333,1405.8006,219.8940,909.7971,-3.2035,22.09914,79.557,0.0357143,4.838403,0.0000,17.4419,3914.14157,0.10000,-0.000000,0.009471,0
651,27.125000,1406.7215,220.0247,908.8856,-3.1899,22.09914,79.557,0.0357143,4.871293,4.5573,17.4419,3916.69963,0.10000,-0.004242,0.009471,0
652,27.166667,1407.6466,220.1746,907.9800,-3.1754,22.47892,80.924,0.0000000,4.886922,10.2895,0.0000,3919.26920,0.00000,-0.009578,0.000000,0
653,27.208333,1408.5906,220.3386,907.0503,-3.1598,22.95660,82.644,0.0000000,4.886922,11.4746,0.0000,3921.89152,0.00000,-0.010681,0.000000,0
654,27.250000,1409.5545,220.5060,906.1010,-3.1431,23.43514,84.366,0.0000000,4.886922,11.4954,0.0000,3924.56910,0.00000,-0.010700,0.000000,0
655,27.291667,1410.5384,220.6768,905.1320,-3.1251,23.91455,86.092,0.0000000,4.886922,11.5167,0.0000,3927.30218,0.00000,-0.010720,0.000000,0
656,27.333333,1411.5424,220.8511,904.1433,-3.1058,24.39486,87.822,0.0000000,4.886922,11.5384,0.0000,3930.09092,0.00000,-0.010740,0.000000,0
657,27.375000,1412.5664,221.0290,903.1349,-3.0852,24.87609,89.554,0.0000000,4.886922,11.5605,0.0000,3932.93540,0.00000,-0.010761,0.000000,0
658,27.416667,1413.6105,221.2103,902.1066,-3.0632,25.35824,91.290,0.0000000,4.886922,11.5831,0.0000,3935.83565,0.00000,-0.010782,0.000000,0
659,27.458333,1414.6747,221.3951,901.0586,-3.0398,25.84134,93.029,0.0000000,4.886922,11.6061,0.0000,3938.79186,0.00000,-0.010803,0.000000,0
660,27.500000,1415.7593,221.5834,899.9905,-3.0148,26.32542,94.771,0.0000000,4.886922,11.6295,0.0000,3941.80456,0.00000,-0.010825,0.000000,0
661,27.541667,1416.8639,221.7752,898.9026,-2.9883,26.81047,96.518,0.0000000,4.886922,11.6533,0.0000,3944.87305,0.00000,-0.010847,0.000000,0
662,27.583333,1417.9889,221.9706,897.7947,-2.9602,27.29653,98.267,0.0000000,4.886922,11.6776,0.0000,3947.99807,0.00000,-0.010870,0.000000,0
663,27.625000,1419.1342,222.1694,896.6669,-2.9303,27.78360,100.021,0.0000000,4.886922,11.7024,0.0000,3951.17924,0.00000,-0.010893,0.000000,0
664,27.666667,1420.2999,222.3719,895.5189,-2.8987,28.27172,101.778,0.0000000,4.886922,11.7276,0.0000,3954.41731,0.00000,-0.010917,0.000000,0
665,27.708333,1421.4859,222.5778,894.3509,-2.8652,28.76090,103.539,0.0000000,4.886922,11.7532,0.0000,3957.71178,0.00000,-0.010940,0.000000,0
666,27.750000,1422.6923,222.7873,893.1628,-2.8299,29.25116,105.304,0.0000000,4.886922,11.7794,0.0000,3961.06294,0.00000,-0.010965,0.000000,0
667,27.791667,1423.9192,223.0004,891.9545,-2.7926,29.74252,107.073,0.0000000,4.886922,11.8061,0.0000,3964.47103,0.00000,-0.010990,0.000000,0
668,27.833333,1425.1667,223.2170,890.7260,-2.7532,30.23500,108.846,0.0000000,4.886922,11.8333,0.0000,3967.93622,0.00000,-0.011015,0.000000,0
669,27.875000,1426.4347,223.4372,889.4772,-2.7118,30.72863,110.623,0.0000000,4.886922,11.8609,0.0000,3971.45863,0.00000,-0.011041,0.000000,0
670,27.916667,1427.7235,223.6610,888.2081,-2.6681,31.22341,112.404,0.0000000,4.886922,11.8891,0.0000,3975.03835,0.00000,-0.011067,0.000000,0
671,27.958333,1429.0328,223.8883,886.9186,-2.6222,31.71938,114.190,0.0000000,4.886922,11.9177,0.0000,3978.67544,0.00000,-0.011094,0.000000,0
672,28.000000,1430.3628,224.1193,885.6088,-2.5740,32.21656,115.980,0.0000000,4.886922,11.9469,0.0000,3982.36991,0.00000,-0.011121,0.000000,0
673,28.041667,1431.7136,224.3538,884.2785,-2.5233,32.71496,117.774,0.0000000,4.886922,11.9767,0.0000,3986.12218,0.00000,-0.011148,0.000000,0
674,28.083333,1433.0853,224.5920,882.9277,-2.4702,33.21461,119.573,0.0000000,4.886922,12.0069,0.0000,3989.93230,0.00000,-0.011177,0.000000,0
675,28.125000,1434.4778,224.8338,881.5564,-2.4145,33.71553,121.376,0.0000000,4.886922,12.0377,0.0000,3993.80034,0.00000,-0.011205,0.000000,0
676,28.166667,1435.8911,225.0793,880.1645,-2.3561,34.21775,123.184,0.0000000,4.886922,12.0690,0.0000,3997.72639,0.00000,-0.011234,0.000000,0
677,28.208333,1437.3256,225.3284,878.7518,-2.2950,34.72129,124.997,0.0000000,4.886922,12.1010,0.0000,4001.71096,0.00000,-0.011264,0.000000,0
678,28.250000,1438.7810,225.5811,877.3185,-2.2311,35.22617,126.814,0.0000000,4.886922,12.1334,0.0000,4005.75383,0.00000,-0.011294,0.000000,0
679,28.291667,1440.2575,225.8375,875.8644,-2.1643,35.73241,128.637,0.0000000,4.886922,12.1665,0.0000,4009.85524,0.00000,-0.011325,0.000000,0
680,28.333333,1441.7552,226.0975,874.3895,-2.0945,36.24004,130.464,0.0000000,4.886922,12.2001,0.0000,4014.01539,0.00000,-0.011356,0.000000,0
681,28.375000,1443.2740,226.3613,872.8937,-2.0215,36.74908,132.297,0.0000000,4.886922,12.2343,0.0000,4018.23444,0.00000,-0.011388,0.000000,0
682,28.416667,1444.8142,226.6287,871.3770,-1.9455,37.25957,134.134,0.0000000,4.886922,12.2691,0.0000,4022.51252,0.00000,-0.011421,0.000000,0
683,28.458333,1446.3756,226.8999,869.8393,-1.8661,37.77151,135.977,0.0000000,4.886922,12.3059,0.0000,4026.84975,0.00000,-0.011455,0.000000,0
684,28.500000,1447.9584,227.1747,868.2806,-1.7839,38.28505,137.826,0.0000000,4.886922,12.3498,0.0000,4031.24649,0.00000,-0.011496,0.000000,0
685,28.541667,1449.5627,227.4533,866.7006,-1.7005,38.80066,139.682,0.0000000,4.886922,12.4003,0.0000,4035.70285,0.00000,-0.011543,0.000000,0
686,28.583333,1451.1884,227.7356,865.0996,-1.6160,39.31841,141.546,0.0000000,4.886922,12.4523,0.0000,4040.21890,0.00000,-0.011591,0.000000,0
687,28.625000,1452.8359,228.0217,863.4771,-1.5303,39.83835,143.418,0.0000000,4.886922,12.5052,0.0000,4044.79522,0.00000,-0.011640,0.000000,0
688,28.666667,1454.5051,228.3115,861.8333,-1.4435,40.36051,145.298,0.0000000,4.886922,12.5589,0.0000,4049.43182,0.00000,-0.011690,0.000000,0
689,28.708333,1456.1961,228.6052,860.1680,-1.3556,40.88493,147.186,0.0000000,4.886922,12.6136,0.0000,4054.12894,0.00000,-0.011741,0.000000,0
690,28.750000,1457.9089,228.9026,858.4812,-1.2665,41.41165,149.082,0.0000000,4.886922,12.6693,0.0000,4058.88692,0.00000,-0.011793,0.000000,0
691,28.791667,1459.6439,229.2039,856.7726,-1.1763,41.94071,150.987,0.0000000,4.886922,12.7260,0.0000,4063.70615,0.00000,-0.011846,0.000000,0
692,28.833333,1461.4009,229.5090,855.0423,-1.0849,42.47215,152.900,0.0000000,4.886922,12.7836,0.0000,4068.58674,0.00000,-0.011899,0.000000,0
693,28.875000,1463.1801,229.8179,853.2901,-0.9924,43.00601,154.822,0.0000000,4.886922,12.8422,0.0000,4073.52906,0.00000,-0.011954,0.000000,0
694,28.916667,1464.9817,230.1308,851.5159,-0.8987,43.54233,156.752,0.0000000,4.886922,12.9018,0.0000,4078.53339,0.00000,-0.012010,0.000000,0
695,28.958333,1466.8056,230.4475,849.7197,-0.8039,44.08115,158.692,0.0000000,4.886922,12.9623,0.0000,4083.59991,0.00000,-0.012066,0.000000,0
696,29.000000,1468.6520,230.7681,847.9013,-0.7079,44.62252,160.641,0.0000000,4.886922,13.0239,0.0000,4088.72883,0.00000,-0.012123,0.000000,0
697,29.041667,1470.5211,231.0927,846.0606,-0.6107,45.16648,162.599,0.0000000,4.886922,13.0866,0.0000,4093.92084,0.00000,-0.012182,0.000000,0
698,29.083333,1472.4129,231.4212,844.1975,-0.5123,45.71306,164.567,0.0000000,4.886922,13.1503,0.0000,4099.17574,0.00000,-0.012241,0.000000,0
699,29.125000,1474.3276,231.7537,842.3119,-0.4127,46.26234,166.544,0.0000000,4.886922,13.2151,0.0000,4104.49432,0.00000,-0.012301,0.000000,0
700,29.166667,1476.2652,232.0901,840.4038,-0.3120,46.81433,168.532,0.0000000,4.886922,13.2810,0.0000,4109.87657,0.00000,-0.012362,0.000000,0
701,29.208333,1478.2259,232.4306,838.4729,-0.2100,47.36908,170.529,0.0000000,4.886922,13.3479,0.0000,4115.32285,0.00000,-0.012425,0.000000,0
702,29.250000,1480.2097,232.7751,836.5192,-0.1069,47.92665,172.536,0.0000000,4.886922,13.4161,0.0000,4120.83353,0.00000,-0.012488,0.000000,0
703,29.291667,1482.2169,233.1236,834.5425,-0.0025,48.48709,174.554,0.0000000,4.886922,13.4854,0.0000,4126.40897,0.00000,-0.012553,0.000000,0
704,29.333333,1484.2475,233.4763,832.5428,0.1031,49.05043,176.582,0.0000000,4.886922,13.4954,0.0000,4132.04949,0.00000,-0.012562,0.000000,0
